date,BIST100,USD_TRY,advancing_stocks,declining_stocks,CPI,CBRT_Rate,5Y_CDS_Spread
2015-05-27,842.9165649414062,2.637079954147339,8,1,7.91,7.5,209.12
2015-05-28,835.6915283203125,2.641079902648926,3,7,7.91,7.5,210.84
2015-05-29,829.8076171875,2.6553099155426025,3,7,7.91,7.5,208.37
2015-06-01,804.2867431640625,2.6595699787139893,1,9,8.09,7.5,210.34
2015-06-02,814.1976928710938,2.6808199882507324,7,3,8.09,7.5,212.5
2015-06-03,833.9315795898438,2.6721599102020264,9,1,8.09,7.5,212.3
2015-06-04,824.985595703125,2.684530019760132,1,7,8.09,7.5,213.77
2015-06-05,819.4296875,2.6688199043273926,0,8,8.09,7.5,216.28
2015-06-08,778.0498657226562,2.7522900104522705,1,9,8.09,7.5,230.12
2015-06-09,781.4588623046875,2.7501800060272217,5,4,8.09,7.5,231.62
2015-06-10,797.4747924804688,2.7506399154663086,10,1,8.09,7.5,231.12
2015-06-11,808.44775390625,2.7324299812316895,8,1,8.09,7.5,227.41
2015-06-12,805.3207397460938,2.7029099464416504,3,3,8.09,7.5,227.47
2015-06-15,789.509765625,2.716140031814575,3,7,8.09,7.5,234.05
2015-06-16,801.833740234375,2.735729932785034,7,1,8.09,7.5,234.56
2015-06-17,807.1287231445312,2.73334002494812,7,2,8.09,7.5,233.35
2015-06-18,819.3206787109375,2.7107698917388916,8,1,8.09,7.5,227.65
2015-06-19,824.5396118164062,2.714560031890869,8,1,8.09,7.5,222.62
2015-06-22,834.257568359375,2.6933701038360596,7,2,8.09,7.5,223.15
2015-06-23,830.6806030273438,2.667180061340332,4,5,8.09,7.5,217.65
2015-06-24,841.4025268554688,2.6764800548553467,8,1,8.09,7.5,216.66
2015-06-25,832.7666015625,2.6774799823760986,2,8,8.09,7.5,215.74
2015-06-26,835.45654296875,2.6539299488067627,4,6,8.09,7.5,214.17
2015-06-29,817.5576782226562,2.6986498832702637,0,8,8.09,7.5,223.46
2015-06-30,822.4906616210938,2.7032999992370605,6,4,8.09,7.5,223.11
2015-07-01,816.8126831054688,2.681030035018921,4,6,7.2,7.5,217.44
2015-07-02,818.795654296875,2.691610097885132,6,4,7.2,7.5,218.54
2015-07-03,812.1656494140625,2.683619976043701,1,8,7.2,7.5,218.62
2015-07-06,823.6546020507812,2.7152199745178223,10,1,7.2,7.5,222.05
2015-07-07,815.7186889648438,2.6793100833892822,3,7,7.2,7.5,226.4
2015-07-08,803.8617553710938,2.686530113220215,2,7,7.2,7.5,225.02
2015-07-09,822.8585815429688,2.6844699382781982,9,1,7.2,7.5,219.67
2015-07-10,827.9146118164062,2.674269914627075,6,2,7.2,7.5,213.01
2015-07-13,833.8786010742188,2.668489933013916,7,1,7.2,7.5,205.82
2015-07-14,830.4066162109375,2.6459898948669434,4,6,7.2,7.5,207.7
2015-07-15,827.2745971679688,2.631319999694824,3,7,7.2,7.5,214.21
2015-07-16,827.8936157226562,2.6464500427246094,5,5,7.2,7.5,211.27
2015-07-20,813.1956787109375,2.656630039215088,1,8,7.2,7.5,215.26
2015-07-21,815.8316650390625,2.693700075149536,4,6,7.2,7.5,211.5
2015-07-22,812.2196655273438,2.6839399337768555,6,4,7.2,7.5,218.62
2015-07-23,783.3618774414062,2.7066900730133057,0,10,7.2,7.5,223.63
2015-07-24,787.1168212890625,2.7330501079559326,5,3,7.2,7.5,226.04
2015-07-27,773.5159301757812,2.744189977645874,0,9,7.2,7.5,238.89
2015-07-28,780.23583984375,2.7681798934936523,6,3,7.2,7.5,237.71
2015-07-29,780.7938232421875,2.7572999000549316,4,4,7.2,7.5,235.03
2015-07-30,782.7108764648438,2.7657599449157715,4,4,7.2,7.5,237.03
2015-07-31,799.0927734375,2.7876598834991455,8,1,6.81,7.5,233.88
2015-08-03,781.6368408203125,2.7670700550079346,0,10,6.81,7.5,238.44
2015-08-04,782.3448486328125,2.777329921722412,7,2,6.81,7.5,237.98
2015-08-05,781.3388671875,2.779400110244751,1,8,6.81,7.5,236.77
2015-08-06,788.02685546875,2.7850399017333984,6,2,6.81,7.5,242.6
2015-08-07,784.266845703125,2.775279998779297,2,7,6.81,7.5,247.35
2015-08-10,774.9489135742188,2.779670000076294,1,7,6.81,7.5,246.91
2015-08-11,797.19580078125,2.766900062561035,10,1,6.81,7.5,243.76
2015-08-12,781.7438354492188,2.7785799503326416,2,8,6.81,7.5,250.47
2015-08-13,770.8508911132812,2.7753500938415527,3,7,6.81,7.5,256.33
2015-08-14,773.0859375,2.8230600357055664,7,3,6.81,7.5,256.79
2015-08-17,769.2199096679688,2.8320000171661377,2,8,6.81,7.5,262.15
2015-08-18,759.5969848632812,2.8687500953674316,4,6,6.81,7.5,256.97
2015-08-19,752.9920043945312,2.891319990158081,0,8,6.81,7.5,272.32
2015-08-20,746.8140258789062,2.9261999130249023,3,7,6.81,7.5,277.05
2015-08-21,737.97412109375,2.916640043258667,1,8,6.81,7.5,279.88
2015-08-24,713.4161987304688,2.954200029373169,0,9,6.81,7.5,291.23
2015-08-25,735.0930786132812,2.946959972381592,10,1,6.81,7.5,276.38
2015-08-26,736.1550903320312,2.940500020980835,6,3,6.81,7.5,270.08
2015-08-27,748.1310424804688,2.927449941635132,7,2,6.81,7.5,259.29
2015-08-28,746.4120483398438,2.90939998626709,3,7,6.81,7.5,260.72
2015-08-31,752.1000366210938,2.9180500507354736,7,3,7.14,7.5,260.67
2015-09-01,735.693115234375,2.915950059890747,0,10,7.14,7.5,274.24
2015-09-02,736.5570678710938,2.9318900108337402,4,5,7.14,7.5,279.51
2015-09-03,740.037109375,2.941740036010742,5,3,7.14,7.5,271.07
2015-09-04,729.4971313476562,2.9702999591827393,2,8,7.14,7.5,276.52
2015-09-07,718.6542358398438,3.0353500843048096,2,7,7.14,7.5,277.54
2015-09-08,720.51416015625,3.0300400257110596,5,2,7.14,7.5,280.09
2015-09-09,720.0291748046875,3.0090999603271484,4,5,7.14,7.5,280.28
2015-09-10,718.4612426757812,3.0465500354766846,2,6,7.14,7.5,291.67
2015-09-11,713.5051879882812,3.017280101776123,2,8,7.14,7.5,293.24
2015-09-14,712.990234375,3.035799980163574,6,4,7.14,7.5,292.61
2015-09-15,731.7301025390625,3.055999994277954,8,2,7.14,7.5,281.5
2015-09-16,741.4910888671875,3.0297000408172607,8,1,7.14,7.5,265.9
2015-09-17,749.8020629882812,2.9977099895477295,8,1,7.14,7.5,268.13
2015-09-18,750.9860229492188,3.0071499347686768,5,5,7.14,7.5,265.88
2015-09-21,758.6029663085938,3.004349946975708,9,1,7.14,7.5,272.21
2015-09-22,749.9330444335938,3.003499984741211,1,9,7.14,7.5,290.32
2015-09-23,746.0980224609375,3.026819944381714,3,6,7.14,7.5,293.66
2015-09-28,733.1461181640625,3.0427401065826416,1,9,7.14,7.5,307.16
2015-09-29,742.5730590820312,3.0529000759124756,8,1,7.14,7.5,325.24
2015-09-30,742.0510864257812,3.038140058517456,5,4,7.14,7.5,312.0
2015-10-01,745.3060302734375,3.023319959640503,4,5,7.95,7.5,325.24
2015-10-02,743.9630126953125,3.0246100425720215,4,4,7.95,7.5,325.24
2015-10-05,769.0209350585938,2.996299982070923,10,1,7.95,7.5,302.08
2015-10-06,772.5819091796875,2.981920003890991,8,1,7.95,7.5,284.05
2015-10-07,786.9778442382812,2.9560000896453857,7,3,7.95,7.5,271.2
2015-10-08,786.6058349609375,2.937999963760376,5,3,7.95,7.5,271.99
2015-10-09,792.144775390625,2.8928699493408203,7,3,7.95,7.5,263.58
2015-10-12,792.9967651367188,2.933039903640747,5,5,7.95,7.5,272.95
2015-10-13,783.5818481445312,2.9286000728607178,1,9,7.95,7.5,279.84
2015-10-14,793.7977905273438,2.960930109024048,8,2,7.95,7.5,275.76
2015-10-15,792.6287841796875,2.9116899967193604,4,4,7.95,7.5,268.1
2015-10-16,784.8318481445312,2.8785998821258545,1,8,7.95,7.5,258.68
2015-10-19,797.3407592773438,2.894010066986084,10,1,7.95,7.5,259.15
2015-10-20,804.9607543945312,2.905100107192993,8,1,7.95,7.5,258.68
2015-10-21,797.6488037109375,2.899970054626465,0,7,7.95,7.5,262.8
2015-10-22,802.5547485351562,2.895210027694702,6,3,7.95,7.5,250.45
2015-10-23,801.2437133789062,2.871880054473877,0,8,7.95,7.5,249.35
2015-10-26,792.6187744140625,2.9100100994110107,2,8,7.95,7.5,245.75
2015-10-27,786.620849609375,2.888129949569702,1,6,7.95,7.5,250.91
2015-10-28,785.3588256835938,2.9041500091552734,2,6,7.95,7.5,246.56
2015-10-30,794.0858154296875,2.9347000122070312,7,3,7.95,7.5,252.23
2015-11-02,836.9315185546875,2.8469998836517334,10,1,7.58,7.5,237.69
2015-11-03,829.1345825195312,2.8238298892974854,0,10,7.58,7.5,245.31
2015-11-04,836.8365478515625,2.8281400203704834,8,2,7.58,7.5,237.94
2015-11-05,829.5526123046875,2.8633999824523926,3,7,7.58,7.5,241.57
2015-11-06,819.2976684570312,2.8589999675750732,1,8,7.58,7.5,252.43
2015-11-09,820.4966430664062,2.9200899600982666,5,5,7.58,7.5,256.74
2015-11-10,811.7366943359375,2.919830083847046,1,9,7.58,7.5,252.44
2015-11-11,817.1756591796875,2.914060115814209,7,1,7.58,7.5,249.25
2015-11-12,821.4296875,2.8732199668884277,6,2,7.58,7.5,251.03
2015-11-13,818.78369140625,2.862920045852661,1,9,7.58,7.5,252.68
2015-11-16,810.459716796875,2.877929925918579,1,8,7.58,7.5,254.19
2015-11-17,811.524658203125,2.881230115890503,4,5,7.58,7.5,244.65
2015-11-18,805.1377563476562,2.869040012359619,0,9,7.58,7.5,240.2
2015-11-19,804.40771484375,2.8603599071502686,6,3,7.58,7.5,239.34
2015-11-20,806.812744140625,2.843519926071167,3,6,7.58,7.5,238.88
2015-11-23,797.4437866210938,2.8299400806427,3,7,7.58,7.5,243.87
2015-11-24,762.4259643554688,2.8495500087738037,0,10,7.58,7.5,254.2
2015-11-25,768.3609008789062,2.874000072479248,6,4,7.58,7.5,256.22
2015-11-26,749.9720458984375,2.883699893951416,0,10,7.58,7.5,264.64
2015-11-27,756.3799438476562,2.9280900955200195,6,3,7.58,7.5,267.05
2015-11-30,752.3240356445312,2.925649881362915,4,6,7.58,7.5,261.63
2015-12-01,767.8508911132812,2.910449981689453,9,1,8.1,7.5,259.59
2015-12-02,763.9459838867188,2.8882598876953125,7,2,8.1,7.5,258.75
2015-12-03,754.5239868164062,2.8880999088287354,2,7,8.1,7.5,263.76
2015-12-04,742.6490478515625,2.882390022277832,1,9,8.1,7.5,268.54
2015-12-07,739.0850830078125,2.8891899585723877,4,5,8.1,7.5,273.45
2015-12-08,731.0050659179688,2.91117000579834,1,9,8.1,7.5,278.43
2015-12-09,745.8330078125,2.9098401069641113,9,1,8.1,7.5,275.97
2015-12-10,723.5381469726562,2.912600040435791,0,10,8.1,7.5,280.18
2015-12-11,702.7992553710938,2.924329996109009,0,10,8.1,7.5,291.4
2015-12-14,693.0833129882812,2.967989921569824,1,9,8.1,7.5,291.27
2015-12-15,721.5641479492188,2.983989953994751,10,1,8.1,7.5,270.99
2015-12-16,728.3141479492188,2.962599992752075,7,3,8.1,7.5,269.01
2015-12-17,737.1151123046875,2.934999942779541,10,1,8.1,7.5,263.05
2015-12-18,724.6001586914062,2.9249000549316406,0,10,8.1,7.5,264.04
2015-12-21,733.278076171875,2.910259962081909,9,1,8.1,7.5,264.55
2015-12-22,731.01708984375,2.911250114440918,4,5,8.1,7.5,270.49
2015-12-23,740.445068359375,2.9302499294281006,8,2,8.1,7.5,269.74
2015-12-24,740.5001220703125,2.9168999195098877,4,5,8.1,7.5,269.72
2015-12-25,741.89111328125,2.9151699542999268,7,3,8.1,7.5,269.73
2015-12-28,742.4280395507812,2.915369987487793,4,4,8.1,7.5,268.99
2015-12-29,739.1220703125,2.905400037765503,3,7,8.1,7.5,269.75
2015-12-30,732.0031127929688,2.9047999382019043,2,8,8.1,7.5,269.73
2015-12-31,717.2662353515625,2.9200899600982666,2,7,8.81,7.5,267.52
2016-01-04,705.1802978515625,2.9161500930786133,2,8,8.81,7.5,279.28
2016-01-05,706.8772583007812,2.964319944381714,5,5,8.81,7.5,279.84
2016-01-06,711.9752197265625,2.9850399494171143,4,5,8.81,7.5,289.42
2016-01-07,714.9552001953125,3.000999927520752,9,1,8.81,7.5,293.71
2016-01-08,706.1282958984375,3.0004000663757324,2,8,8.81,7.5,299.11
2016-01-11,710.4862060546875,3.0348000526428223,6,2,8.81,7.5,304.07
2016-01-12,717.4002075195312,3.034290075302124,8,1,8.81,7.5,302.07
2016-01-13,725.0831298828125,3.0319600105285645,9,1,8.81,7.5,294.97
2016-01-14,719.4021606445312,3.027100086212158,1,9,8.81,7.5,299.13
2016-01-15,710.6162109375,3.0234999656677246,0,10,8.81,7.5,310.34
2016-01-18,710.3931884765625,3.0500600337982178,5,3,8.81,7.5,311.48
2016-01-19,710.7282104492188,3.034830093383789,6,3,8.81,7.5,301.22
2016-01-20,696.0363159179688,3.0374200344085693,0,10,8.81,7.5,311.33
2016-01-21,685.6753540039062,3.040750026702881,2,8,8.81,7.5,297.98
2016-01-22,702.435302734375,3.015929937362671,0,1,8.81,7.5,284.4
2016-01-25,705.3862915039062,3.002350091934204,10,1,8.81,7.5,285.29
2016-01-26,718.085205078125,3.0218100547790527,8,1,8.81,7.5,284.33
2016-01-27,720.525146484375,3.006769895553589,3,7,8.81,7.5,274.56
2016-01-28,724.2701416015625,2.9990200996398926,7,3,8.81,7.5,270.47
2016-01-29,734.8070678710938,2.969510078430176,9,1,8.81,7.5,275.56
2016-02-01,734.4730834960938,2.9544999599456787,5,4,9.58,7.5,280.98
2016-02-02,725.0581665039062,2.945349931716919,1,9,9.58,7.5,286.67
2016-02-03,732.6701049804688,2.952660083770752,5,1,9.58,7.5,288.05
2016-02-04,745.050048828125,2.9147000312805176,7,2,9.58,7.5,283.1
2016-02-05,742.0310668945312,2.9116098880767822,3,5,9.58,7.5,285.56
2016-02-08,720.0481567382812,2.9143800735473633,0,10,9.58,7.5,302.99
2016-02-09,714.148193359375,2.9459099769592285,3,7,9.58,7.5,297.14
2016-02-10,716.1382446289062,2.9380500316619873,8,2,9.58,7.5,290.8
2016-02-11,709.4132080078125,2.919100046157837,3,7,9.58,7.5,305.75
2016-02-12,709.3702392578125,2.9306800365448,2,7,9.58,7.5,296.34
2016-02-15,710.0772094726562,2.93530011177063,5,5,9.58,7.5,305.58
2016-02-16,709.4882202148438,2.9457199573516846,1,9,9.58,7.5,309.04
2016-02-17,728.0471801757812,2.9763200283050537,10,1,9.58,7.5,298.32
2016-02-18,734.4611206054688,2.954900026321411,8,1,9.58,7.5,302.63
2016-02-19,730.150146484375,2.9677999019622803,2,8,9.58,7.5,303.69
2016-02-22,748.93505859375,2.9509599208831787,10,1,9.58,7.5,293.31
2016-02-23,754.9939575195312,2.9347000122070312,10,1,9.58,7.5,291.26
2016-02-24,740.6680908203125,2.9410300254821777,0,10,9.58,7.5,302.03
2016-02-25,752.0150146484375,2.9359099864959717,10,1,9.58,7.5,301.08
2016-02-26,749.2860107421875,2.9268200397491455,5,5,9.58,7.5,300.37
2016-02-29,758.1399536132812,2.987950086593628,8,1,9.58,7.5,293.26
2016-03-01,759.5499877929688,2.9629499912261963,7,3,9.58,7.5,283.51
2016-03-02,767.8759155273438,2.9344899654388428,8,2,8.78,7.5,281.55
2016-03-03,768.2789306640625,2.9251699447631836,4,6,8.78,7.5,275.56
2016-03-04,771.9069213867188,2.9099700450897217,5,5,8.78,7.5,274.91
2016-03-07,774.8348999023438,2.9048800468444824,2,6,8.78,7.5,274.84
2016-03-08,776.8248291015625,2.9154000282287598,3,7,8.78,7.5,278.81
2016-03-09,787.3778686523438,2.9117701053619385,7,2,8.78,7.5,270.15
2016-03-10,790.2427978515625,2.8930599689483643,5,5,8.78,7.5,261.31
2016-03-11,793.7977905273438,2.891050100326538,5,4,8.78,7.5,248.03
2016-03-14,801.104736328125,2.871809959411621,6,2,8.78,7.5,252.87
2016-03-15,790.3067626953125,2.8708200454711914,2,8,8.78,7.5,256.82
2016-03-16,793.6878051757812,2.8968698978424072,7,3,8.78,7.5,256.39
2016-03-17,813.7666625976562,2.8691399097442627,10,1,8.78,7.5,242.72
2016-03-18,829.4296264648438,2.8422698974609375,10,1,8.78,7.5,235.6
2016-03-21,834.0225830078125,2.8701400756835938,8,1,8.78,7.5,249.56
2016-03-22,817.6566772460938,2.8630800247192383,2,8,8.78,7.5,254.9
2016-03-23,803.8327026367188,2.8677499294281006,0,8,8.78,7.5,257.31
2016-03-24,813.5796508789062,2.875459909439087,10,1,8.78,7.5,265.3
2016-03-25,813.5606689453125,2.8754799365997314,5,4,8.78,7.5,265.24
2016-03-28,813.441650390625,2.874269962310791,5,4,8.78,7.5,265.25
2016-03-29,817.3316650390625,2.868340015411377,8,1,8.78,7.5,264.89
2016-03-30,829.173583984375,2.8404200077056885,8,2,8.78,7.5,254.39
2016-03-31,832.6755981445312,2.833009958267212,6,4,7.46,7.5,252.92
2016-04-01,823.589599609375,2.8169000148773193,0,9,7.46,7.5,256.69
2016-04-04,838.7245483398438,2.822999954223633,10,1,7.46,7.5,254.64
2016-04-05,829.6365966796875,2.8112399578094482,2,8,7.46,7.5,261.18
2016-04-06,815.108642578125,2.829890012741089,3,7,7.46,7.5,261.79
2016-04-07,811.6426391601562,2.839060068130493,3,6,7.46,7.5,265.45
2016-04-08,825.0166015625,2.863800048828125,8,1,7.46,7.5,264.21
2016-04-11,839.8705444335938,2.8496201038360596,9,1,7.46,7.5,255.42
2016-04-12,837.1935424804688,2.82778000831604,4,5,7.46,7.5,248.72
2016-04-13,856.9624633789062,2.832900047302246,9,1,7.46,7.5,241.34
2016-04-14,857.8453979492188,2.8441998958587646,3,5,7.46,7.5,240.43
2016-04-15,855.7284545898438,2.8498499393463135,3,5,7.46,7.5,240.81
2016-04-18,863.4324340820312,2.8524999618530273,5,4,7.46,7.5,239.0
2016-04-19,862.5054321289062,2.8381199836730957,3,6,7.46,7.5,227.98
2016-04-20,855.4974975585938,2.8299999237060547,3,5,7.46,7.5,226.48
2016-04-21,856.7034912109375,2.8104300498962402,3,6,7.46,7.5,231.3
2016-04-22,858.2824096679688,2.8310999870300293,7,2,7.46,7.5,232.28
2016-04-25,851.0894775390625,2.8454298973083496,1,8,7.46,7.5,239.08
2016-04-26,857.5594482421875,2.8432199954986572,7,2,7.46,7.5,239.12
2016-04-27,853.7374877929688,2.8194799423217773,4,6,7.46,7.5,234.67
2016-04-28,854.7734985351562,2.8171699047088623,4,5,7.46,7.5,231.77
2016-04-29,853.2734985351562,2.811110019683838,4,6,7.46,7.5,236.2
2016-05-02,838.2945556640625,2.792409896850586,1,9,6.57,7.5,236.21
2016-05-03,810.6937255859375,2.803499937057495,0,10,6.57,7.5,245.41
2016-05-04,793.82177734375,2.844949960708618,1,9,6.57,7.5,253.0
2016-05-05,786.9838256835938,2.954349994659424,2,6,6.57,7.5,261.25
2016-05-06,783.6768798828125,2.928070068359375,2,6,6.57,7.5,265.02
2016-05-09,790.6167602539062,2.9231998920440674,10,1,6.57,7.5,265.09
2016-05-10,788.0198364257812,2.941849946975708,2,7,6.57,7.5,261.63
2016-05-11,790.2738037109375,2.9491000175476074,5,4,6.57,7.5,261.84
2016-05-12,783.037841796875,2.9519500732421875,2,8,6.57,7.5,260.21
2016-05-13,778.079833984375,2.9616100788116455,1,8,6.57,7.5,265.21
2016-05-16,769.992919921875,2.9714300632476807,3,7,6.57,7.5,266.34
2016-05-17,772.7678833007812,2.973900079727173,5,5,6.57,7.5,264.74
2016-05-18,772.4349365234375,2.967400074005127,3,6,6.57,7.5,269.64
2016-05-20,763.572998046875,2.988110065460205,3,7,6.57,7.5,274.32
2016-05-23,767.6549072265625,2.9744999408721924,6,4,6.57,7.5,276.86
2016-05-24,794.341796875,2.995270013809204,10,1,6.57,7.5,270.12
2016-05-25,786.0868530273438,2.948319911956787,3,6,6.57,7.5,268.37
2016-05-26,780.3518676757812,2.939120054244995,1,9,6.57,7.5,266.16
2016-05-27,780.2848510742188,2.937649965286255,5,3,6.57,7.5,266.24
2016-05-30,785.3478393554688,2.959249973297119,9,1,6.57,7.5,266.17
2016-05-31,778.0298461914062,2.9532699584960938,1,9,6.58,7.5,264.46
2016-06-01,770.3449096679688,2.946700096130371,2,7,6.58,7.5,267.28
2016-06-02,762.7169799804688,2.942460060119629,1,9,6.58,7.5,261.8
2016-06-03,781.390869140625,2.9481799602508545,10,1,6.58,7.5,254.83
2016-06-06,785.923828125,2.906909942626953,4,4,6.58,7.5,249.09
2016-06-07,781.5718383789062,2.905319929122925,4,6,6.58,7.5,245.0
2016-06-08,788.3228149414062,2.8961598873138428,6,4,6.58,7.5,237.66
2016-06-09,777.1128540039062,2.891279935836792,1,9,6.58,7.5,245.63
2016-06-10,768.868896484375,2.894629955291748,3,7,6.58,7.5,250.44
2016-06-13,765.337890625,2.929409980773926,4,6,6.58,7.5,252.17
2016-06-14,757.5909423828125,2.9219799041748047,3,7,6.58,7.5,265.73
2016-06-15,762.3699951171875,2.9344799518585205,6,4,6.58,7.5,263.48
2016-06-16,746.7130126953125,2.9228100776672363,0,10,6.58,7.5,266.72
2016-06-17,754.3009643554688,2.9296200275421143,8,2,6.58,7.5,260.35
2016-06-20,775.2269287109375,2.91129994392395,10,1,6.58,7.5,247.45
2016-06-21,775.3099365234375,2.901319980621338,5,5,6.58,7.5,246.9
2016-06-22,772.6708984375,2.9114999771118164,1,7,6.58,7.5,241.55
2016-06-23,779.8948364257812,2.8893001079559326,9,1,6.58,7.5,242.17
2016-06-24,753.6559448242188,2.8641700744628906,0,9,6.58,7.5,256.84
2016-06-27,751.6080322265625,2.9411299228668213,5,5,6.58,7.5,259.64
2016-06-28,769.2889404296875,2.9364500045776367,9,1,6.58,7.5,251.17
2016-06-29,767.1159057617188,2.9061100482940674,2,8,6.58,7.5,239.14
2016-06-30,768.1679077148438,2.887860059738159,5,5,6.58,7.5,239.6
2016-07-01,779.516845703125,2.881779909133911,9,1,7.64,7.5,247.0
2016-07-04,783.8728637695312,2.901520013809204,6,3,7.64,7.5,235.11
2016-07-08,780.1908569335938,2.932919979095459,2,7,7.64,7.5,227.88
2016-07-11,792.3457641601562,2.891619920730591,9,1,7.64,7.5,217.72
2016-07-12,811.4116821289062,2.903409957885742,9,1,7.64,7.5,217.6
2016-07-13,813.212646484375,2.8868799209594727,6,3,7.64,7.5,220.44
2016-07-14,825.8936157226562,2.898900032043457,9,1,7.64,7.5,219.61
2016-07-15,828.2496337890625,2.8837599754333496,4,6,7.64,7.5,220.14
2016-07-18,769.5718994140625,2.9662599563598633,0,10,7.64,7.5,245.94
2016-07-19,761.7739868164062,2.9803099632263184,5,5,7.64,7.5,265.68
2016-07-20,749.0240478515625,3.0438899993896484,2,7,7.64,7.5,280.38
2016-07-21,715.9462280273438,3.0819098949432373,0,10,7.64,7.5,275.62
2016-07-22,717.3801879882812,3.0641698837280273,3,7,7.64,7.5,270.38
2016-07-25,741.736083984375,3.0570499897003174,10,1,7.64,7.5,266.42
2016-07-26,736.8900756835938,3.0352399349212646,3,6,7.64,7.5,269.26
2016-07-27,750.7530517578125,3.040060043334961,9,1,7.64,7.5,269.79
2016-07-28,752.43701171875,3.013730049133301,5,3,7.64,7.5,268.36
2016-07-29,754.0509643554688,3.0103600025177,7,3,7.64,7.5,271.66
2016-08-01,767.1129150390625,2.9863901138305664,10,1,8.79,7.5,262.05
2016-08-02,758.0349731445312,2.9887499809265137,2,8,8.79,7.5,262.44
2016-08-03,745.5180053710938,2.9913198947906494,0,10,8.79,7.5,268.8
2016-08-04,761.251953125,3.012120008468628,8,2,8.79,7.5,266.27
2016-08-05,760.6529541015625,3.009660005569458,2,7,8.79,7.5,256.54
2016-08-08,777.786865234375,2.9954299926757812,9,1,8.79,7.5,243.86
2016-08-09,785.244873046875,2.980449914932251,6,4,8.79,7.5,243.12
2016-08-10,779.5528564453125,2.9680299758911133,3,7,8.79,7.5,239.52
2016-08-11,790.331787109375,2.9553699493408203,9,1,8.79,7.5,238.14
2016-08-12,782.2818603515625,2.9595000743865967,0,10,8.79,7.5,240.62
2016-08-15,784.7218627929688,2.959700107574463,7,2,8.79,7.5,235.67
2016-08-16,777.0668334960938,2.941659927368164,2,8,8.79,7.5,235.53
2016-08-17,781.473876953125,2.927500009536743,6,1,8.79,7.5,239.92
2016-08-18,779.704833984375,2.9177000522613525,3,5,8.79,7.5,241.31
2016-08-19,781.4518432617188,2.9267001152038574,7,3,8.79,7.5,243.16
2016-08-22,779.5288696289062,2.9321000576019287,4,6,8.79,7.5,244.97
2016-08-23,773.3319091796875,2.9402201175689697,1,9,8.79,7.5,238.18
2016-08-24,761.1589965820312,2.9488000869750977,1,9,8.79,7.5,239.39
